Drug Name,Chemical Compound,Usage,Dosage,Side Effects,Manufacturer,SMILES,MolWt,LogP,NumHAcceptors,NumHDonors,Side Effects Encoded
DengueDrug1088,C1187H1287N1097O1092,Antiviral,53 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,CC(Cc1ccc(C(C(O)=O)C)cc1)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1089,C1188H1288N1098O1093,Antiviral,84 mg/day,"Vision problems, heart issues",PharmaCompany3,c1(Cl)ccc2c(cncc2N2CCN(CC2)C)c1,261.7559999999999,2.6400000000000006,3.0,0.0,8
DengueDrug1090,C1189H1289N1099O1094,Antiviral,68 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,Fc1ccccc1CSc1nc2=CNC(=C(OC)C=c2c([nH]1)=O)OC,361.39800000000014,0.7849,6.0,2.0,0
DengueDrug1091,C1190H1290N1100O1095,Antiviral,121 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,c1c(N=C(SCCNC)N(C)C)n(cn1)C,241.36400000000003,0.9217999999999995,5.0,1.0,3
DengueDrug1092,C1191H1291N1101O1096,Antiviral,129 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,OC1C(C(N2C(O)=C(c3ccccc3)N3C(C(C)C2C(=O)C3)=O)C(C)C(C1O)C)O,416.4740000000002,0.3394000000000002,7.0,4.0,5
DengueDrug1093,C1192H1292N1102O1097,Antiviral,113 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,O1[C@H]([C@H]([C@H](O)[C@H](O[C@@H]2C[C@@H](O)O[C@H](N(C)C)[C@H]2O)C[C@H]1c1c(O)c(O)c(O)c(O)c1)CC)C,473.5190000000003,0.4870999999999992,11.0,7.0,1
DengueDrug1094,C1193H1293N1103O1098,Antiviral,198 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1cc(ccc1)C(C)c1ccccc1C(C(=O)[O-])C,276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug1095,C1194H1294N1104O1099,Antiviral,84 mg/day,"Vision problems, heart issues",PharmaCompany4,c1c(ccc(Nc2ccccn2)c1)C(O)CNC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug1096,C1195H1295N1105O1100,Antiviral,164 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c12c(=CC(=C(NC=1)OC)OC)c([nH]c(SCc1c(cccc1)F)n2)=O,361.398,0.7848999999999997,6.0,2.0,0
DengueDrug1097,C1196H1296N1106O1101,Antiviral,131 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].[O-]C(C(c1ccccc1C(C)c1ccccc1)C)=O,276.31100000000004,-0.30419999999999847,2.0,0.0,7
DengueDrug1098,C1197H1297N1107O1102,Antiviral,183 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,n1cn(C)c(c1)N=C(SCCNC)N(C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1099,C1198H1298N1108O1103,Antiviral,197 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,C1(=C(OC)C=c2c(nc(SCc3ccccc3F)[nH]c2=O)=CN1)OC,361.3980000000001,0.7849,6.0,2.0,0
DengueDrug1100,C1199H1299N1109O1104,Antiviral,81 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,c12c([nH]c(SCc3c(F)cccc3)nc2=CNC(OC)=C(OC)C=1)=O,361.3980000000002,0.7848999999999997,6.0,2.0,0
DengueDrug1101,C1200H1300N1110O1105,Antiviral,111 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,n1c(SCc2c(cccc2)F)[nH]c(c2c1=CNC(OC)=C(C=2)OC)=O,361.3980000000002,0.7848999999999998,6.0,2.0,0
DengueDrug1102,C1201H1301N1111O1106,Antiviral,129 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].c1(c(cccc1)C(c1ccccc1)C)C(C)C(=O)[O-],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1103,C1202H1302N1112O1107,Antiviral,130 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1cc(O)ccc1NC(=O)C,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug1104,C1203H1303N1113O1108,Antiviral,55 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1cccc(c1)C(CCN(C)C)c1ccc(cn1)Cl,274.79499999999996,3.8186000000000027,2.0,0.0,7
DengueDrug1105,C1204H1304N1114O1109,Antiviral,152 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,[Na+].c1cccc(c1)C(C)c1c(cccc1)C(C(=O)[O-])C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1106,C1205H1305N1115O1110,Antiviral,151 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c1(SCc2ccccc2F)nc2=CNC(OC)=C(OC)C=c2c([nH]1)=O,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1107,C1206H1306N1116O1111,Antiviral,144 mg/day,"Vision problems, heart issues",PharmaCompany1,c1cc2c(N3CCN(C)CC3)cncc2cc1Cl,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1108,C1207H1307N1117O1112,Antiviral,143 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1cccc(c1)C(c1ccc(Cl)cn1)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1109,C1208H1308N1118O1113,Antiviral,67 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,n1n(CC(O)=O)c(SCC2C3=C(C(=O)N(C)C2=O)C(C(C(=O)N3)N)C)nn1,395.40100000000007,-2.188099999999997,10.0,3.0,2
DengueDrug1110,C1209H1309N1119O1114,Antiviral,75 mg/day,"Vision problems, heart issues",PharmaCompany4,c12ccc(Cl)cc1cncc2N1CCN(C)CC1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1111,C1210H1310N1120O1115,Antiviral,55 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1N2C(=C(N(C(C1=O)C(C)C2=O)C1C(C(C(C(O)C1O)O)C)C)O)c1ccccc1,416.4740000000001,0.3394000000000003,7.0,4.0,5
DengueDrug1112,C1211H1311N1121O1116,Antiviral,127 mg/day,"Vision problems, heart issues",PharmaCompany1,c12c(cncc1cc(cc2)Cl)N1CCN(CC1)C,261.7559999999999,2.6400000000000006,3.0,0.0,8
DengueDrug1113,C1212H1312N1122O1117,Antiviral,145 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1ccccc1C(C)c1c(C(C([O-])=O)C)cccc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1114,C1213H1313N1123O1118,Antiviral,161 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,O=C1NC2=C(C(C)C1N)C(=O)N(C(C2CSc1n(CC(O)=O)nnn1)=O)C,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1115,C1214H1314N1124O1119,Antiviral,162 mg/day,"Vision problems, heart issues",PharmaCompany4,C1CN(C)CCN1c1cncc2cc(Cl)ccc12,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1116,C1215H1315N1125O1120,Antiviral,82 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,O=C1CN2C(c3ccccc3)=C(O)N(C3C(O)C(O)C(O)C(C)C3C)C1C(C2=O)C,416.47400000000016,0.3393999999999995,7.0,4.0,5
DengueDrug1117,C1216H1316N1126O1121,Antiviral,124 mg/day,"Vision problems, heart issues",PharmaCompany1,c12c(ccc(c1)Cl)c(cnc2)N1CCN(CC1)C,261.756,2.6400000000000015,3.0,0.0,8
DengueDrug1118,C1217H1317N1127O1122,Antiviral,168 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,C([C@@H]1[C@@H](O[C@@H](C[C@H]([C@H]1O)O[C@@H]1C[C@H](O[C@H](N(C)C)[C@H]1O)O)c1cc(c(c(c1O)O)O)O)C)C,473.5190000000002,0.48710000000000003,11.0,7.0,1
DengueDrug1119,C1218H1318N1128O1123,Antiviral,156 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1ccc(cc1)C(c1ncc(Cl)cc1)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1120,C1219H1319N1129O1124,Antiviral,172 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,COC1C=c2c(nc([nH]c2=O)SCc2ccccc2F)=CNC=1OC,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug1121,C1220H1320N1130O1125,Antiviral,146 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,C[C@@H]1O[C@H](c2c(O)c(O)c(O)c(c2)O)C[C@H]([C@H]([C@@H]1CC)O)O[C@H]1[C@H](O)[C@@H](N(C)C)O[C@H](O)C1,473.51900000000023,0.4870999999999987,11.0,7.0,1
DengueDrug1122,C1221H1321N1131O1126,Antiviral,184 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,C(c1c(C(C)C([O-])=O)cccc1)(c1ccccc1)C.[Na+],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1123,C1222H1322N1132O1127,Antiviral,152 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,C(c1ccc(CC(C)C)cc1)(C(O)=O)C,206.285,3.073200000000001,1.0,1.0,6
DengueDrug1124,C1223H1323N1133O1128,Antiviral,154 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,[C@@H]1(C)O[C@H](c2cc(O)c(c(O)c2O)O)C[C@@H](O[C@@H]2C[C@@H](O)O[C@H](N(C)C)[C@H]2O)[C@@H](O)[C@@H]1CC,473.5190000000002,0.4870999999999991,11.0,7.0,1
DengueDrug1125,C1224H1324N1134O1129,Antiviral,93 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,c1c(C(C(=O)O)C)ccc(CC(C)C)c1,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1126,C1225H1325N1135O1130,Antiviral,171 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1(OC(=O)C)ccccc1C(=O)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1127,C1226H1326N1136O1131,Antiviral,149 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,c1(ccc(cc1)CC(C)C)C(C)C(=O)O,206.285,3.073200000000001,1.0,1.0,6
DengueDrug1128,C1227H1327N1137O1132,Antiviral,111 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,C(c1c(OC(=O)C)cccc1)(=O)O,180.159,1.3101,3.0,1.0,4
DengueDrug1129,C1228H1328N1138O1133,Antiviral,73 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,COC1C=c2c([nH]c(SCc3c(cccc3)F)nc2=CNC=1OC)=O,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1130,C1229H1329N1139O1134,Antiviral,62 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,O(C1=C(OC)C=c2c([nH]c(nc2=CN1)SCc1ccccc1F)=O)C,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1131,C1230H1330N1140O1135,Antiviral,68 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,c1(C(c2ncc(cc2)Cl)CCN(C)C)ccccc1,274.79499999999996,3.8186000000000027,2.0,0.0,7
DengueDrug1132,C1231H1331N1141O1136,Antiviral,132 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,c1c(O)c(c(c(O)c1[C@H]1O[C@@H](C)[C@H]([C@H](O)[C@@H](C1)O[C@@H]1C[C@@H](O)O[C@H](N(C)C)[C@H]1O)CC)O)O,473.5190000000002,0.4870999999999995,11.0,7.0,1
DengueDrug1133,C1232H1332N1142O1137,Antiviral,92 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,O[C@@H]1[C@H](O[C@@H]2C[C@H](O[C@H](N(C)C)[C@H]2O)O)C[C@@H](c2cc(c(O)c(c2O)O)O)O[C@H]([C@H]1CC)C,473.51900000000023,0.4871000000000002,11.0,7.0,1
DengueDrug1134,C1233H1333N1143O1138,Antiviral,169 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,c1(O)c(O)c(O)c(cc1[C@H]1O[C@@H](C)[C@H]([C@@H]([C@@H](C1)O[C@H]1[C@H](O)[C@H](O[C@H](O)C1)N(C)C)O)CC)O,473.5190000000002,0.4870999999999986,11.0,7.0,1
DengueDrug1135,C1234H1334N1144O1139,Antiviral,129 mg/day,"Vision problems, heart issues",PharmaCompany4,c1c(nccc1)Nc1ccc(C(CNC(C)C)O)cc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug1136,C1235H1335N1145O1140,Antiviral,104 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,CN(C)CCC(c1ccc(Cl)cn1)c1ccccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1137,C1236H1336N1146O1141,Antiviral,56 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,C(C(c1ccc(cc1)CC(C)C)C)(O)=O,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1138,C1237H1337N1147O1142,Antiviral,54 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@@H]1([C@H]([C@H](CC)[C@H](C)O[C@H](c2cc(c(c(c2O)O)O)O)C1)O)O[C@H]1[C@H](O)[C@H](O[C@H](O)C1)N(C)C,473.5190000000002,0.48710000000000003,11.0,7.0,1
DengueDrug1139,C1238H1338N1148O1143,Antiviral,152 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,N(C)(CCC(c1ccc(Cl)cn1)c1ccccc1)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1140,C1239H1339N1149O1144,Antiviral,146 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,C(O)(=O)Cn1nnnc1SCC1C2NC(=O)C(N)C(C)C=2C(=O)N(C1=O)C,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1141,C1240H1340N1150O1145,Antiviral,185 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,C(CCN(C)C)(c1ccccc1)c1ccc(Cl)cn1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1142,C1241H1341N1151O1146,Antiviral,158 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,CC1C(C(N2C3C(C)C(=O)N(C(=C2O)c2ccccc2)CC3=O)C(O)C(O)C1O)C,416.47400000000016,0.33939999999999965,7.0,4.0,5
DengueDrug1143,C1242H1342N1152O1147,Antiviral,163 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,c1c(CSc2nc3c(=CC(OC)=C(OC)NC=3)c(=O)[nH]2)c(F)ccc1,361.398,0.7848999999999998,6.0,2.0,0
DengueDrug1144,C1243H1343N1153O1148,Antiviral,134 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,n1(C)c(cnc1)N=C(SCCNC)N(C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1145,C1244H1344N1154O1149,Antiviral,86 mg/day,"Vision problems, heart issues",PharmaCompany4,CC(C)NCC(O)c1ccc(Nc2ncccc2)cc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1146,C1245H1345N1155O1150,Antiviral,176 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,O=C(O)Cn1c(SCC2C(N(C)C(C3=C2NC(=O)C(N)C3C)=O)=O)nnn1,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug1147,C1246H1346N1156O1151,Antiviral,101 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,c1c(O)ccc(c1)NC(=O)C,151.165,1.3505999999999996,2.0,2.0,4
DengueDrug1148,C1247H1347N1157O1152,Antiviral,66 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,O=C(C(c1c(cccc1)C(C)c1ccccc1)C)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug1149,C1248H1348N1158O1153,Antiviral,112 mg/day,"Vision problems, heart issues",PharmaCompany3,c1c(C(O)CNC(C)C)ccc(Nc2ncccc2)c1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1150,C1249H1349N1159O1154,Antiviral,102 mg/day,"Dizziness, fatigue, headache",PharmaCompany4,C(SCCNC)(=Nc1n(cnc1)C)N(C)C,241.36400000000003,0.9218,5.0,1.0,3
DengueDrug1151,C1250H1350N1160O1155,Antiviral,179 mg/day,"Vision problems, heart issues",PharmaCompany0,CN1CCN(c2c3ccc(cc3cnc2)Cl)CC1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1152,C1251H1351N1161O1156,Antiviral,131 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,S(C(N(C)C)=Nc1n(C)cnc1)CCNC,241.364,0.9218,5.0,1.0,3
DengueDrug1153,C1252H1352N1162O1157,Antiviral,181 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,O=C1N(C)C(C(C2NC(=O)C(C(C=21)C)N)CSc1n(nnn1)CC(O)=O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1154,C1253H1353N1163O1158,Antiviral,106 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,c1ccc(c(OC(C)=O)c1)C(=O)O,180.159,1.3100999999999998,3.0,1.0,4
DengueDrug1155,C1254H1354N1164O1159,Antiviral,131 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,CN(CCC(c1ccc(Cl)cn1)c1ccccc1)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1156,C1255H1355N1165O1160,Antiviral,158 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,CC(Oc1c(C(O)=O)cccc1)=O,180.159,1.3101,3.0,1.0,4
DengueDrug1157,C1256H1356N1166O1161,Antiviral,81 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,C1(C(C)C2N(C3C(C)C(C)C(O)C(O)C3O)C(=C(c3ccccc3)N1CC2=O)O)=O,416.47400000000016,0.339399999999999,7.0,4.0,5
DengueDrug1158,C1257H1357N1167O1162,Antiviral,136 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,c1(c(O)c(O)c([C@H]2O[C@H]([C@H]([C@@H]([C@@H](C2)O[C@@H]2C[C@H](O[C@H](N(C)C)[C@H]2O)O)O)CC)C)cc1O)O,473.5190000000002,0.48709999999999926,11.0,7.0,1
DengueDrug1159,C1258H1358N1168O1163,Antiviral,81 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1c(Cl)cnc(C(c2ccccc2)CCN(C)C)c1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1160,C1259H1359N1169O1164,Antiviral,120 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,O=C1C(CSc2nnnn2CC(=O)O)C2NC(C(C(C=2C(=O)N1C)C)N)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1161,C1260H1360N1170O1165,Antiviral,125 mg/day,"Vision problems, heart issues",PharmaCompany0,Clc1cc2c(c(cnc2)N2CCN(CC2)C)cc1,261.756,2.6400000000000015,3.0,0.0,8
DengueDrug1162,C1261H1361N1171O1166,Antiviral,171 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,c1ccccc1C(CCN(C)C)c1ncc(cc1)Cl,274.79499999999996,3.8186000000000035,2.0,0.0,7
DengueDrug1163,C1262H1362N1172O1167,Antiviral,64 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,C12=C(C(N(C)C(=O)C1CSc1nnnn1CC(=O)O)=O)C(C(N)C(N2)=O)C,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1164,C1263H1363N1173O1168,Antiviral,195 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,N(C(=O)C)c1ccc(O)cc1,151.165,1.3506,2.0,2.0,4
DengueDrug1165,C1264H1364N1174O1169,Antiviral,149 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,C1[C@@H](c2cc(O)c(O)c(c2O)O)O[C@H]([C@@H](CC)[C@@H]([C@@H]1O[C@H]1[C@@H]([C@@H](N(C)C)O[C@H](O)C1)O)O)C,473.5190000000002,0.48709999999999953,11.0,7.0,1
DengueDrug1166,C1265H1365N1175O1170,Antiviral,190 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,CN([C@@H]1[C@H]([C@@H](C[C@H](O1)O)O[C@H]1[C@H]([C@@H]([C@@H](O[C@H](c2cc(c(c(c2O)O)O)O)C1)C)CC)O)O)C,473.5190000000003,0.4871,11.0,7.0,1
DengueDrug1167,C1266H1366N1176O1171,Antiviral,119 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,c1ccc(C2N3CC(=O)C(C(C3=O)C)N(C=2O)C2C(C(O)C(O)C(C)C2C)O)cc1,416.4740000000001,0.3394000000000001,7.0,4.0,5
DengueDrug1168,C1267H1367N1177O1172,Antiviral,164 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(OC(C)=O)ccccc1C(O)=O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1169,C1268H1368N1178O1173,Antiviral,131 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,C(C1C2NC(=O)C(C(C=2C(=O)N(C)C1=O)C)N)Sc1n(nnn1)CC(O)=O,395.40100000000007,-2.188099999999997,10.0,3.0,2
DengueDrug1170,C1269H1369N1179O1174,Antiviral,102 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,O=C1CN2C(=C(O)N(C3C(C(O)C(O)C(C3C)C)O)C1C(C2=O)C)c1ccccc1,416.47400000000016,0.33940000000000037,7.0,4.0,5
DengueDrug1171,C1270H1370N1180O1175,Antiviral,116 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,C1(C(C(C2C(=O)N(C(=O)C(C=2N1)CSc1n(nnn1)CC(O)=O)C)C)N)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1172,C1271H1371N1181O1176,Antiviral,175 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,c1c(C(C(O)=O)C)ccc(CC(C)C)c1,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1173,C1272H1372N1182O1177,Antiviral,51 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,C(=O)(O)C(C)c1ccc(cc1)CC(C)C,206.285,3.0732000000000017,1.0,1.0,6
DengueDrug1174,C1273H1373N1183O1178,Antiviral,147 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,O=C1C(C2=C(C(N1C)=O)C(C(N)C(=O)N2)C)CSc1nnnn1CC(=O)O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1175,C1274H1374N1184O1179,Antiviral,111 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,O=C1N(C)C(C(C2NC(=O)C(C(C1=2)C)N)CSc1n(CC(=O)O)nnn1)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1176,C1275H1375N1185O1180,Antiviral,63 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,N(C)([C@H]1O[C@H](O)C[C@@H](O[C@@H]2C[C@H](O[C@H]([C@@H](CC)[C@@H]2O)C)c2c(c(O)c(c(O)c2)O)O)[C@@H]1O)C,473.5190000000002,0.48709999999999865,11.0,7.0,1
DengueDrug1177,C1276H1376N1186O1181,Antiviral,148 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,c1(c(O)c(c(O)c([C@H]2O[C@@H](C)[C@H]([C@@H]([C@@H](C2)O[C@@H]2C[C@H](O[C@H](N(C)C)[C@H]2O)O)O)CC)c1)O)O,473.5190000000002,0.4870999999999995,11.0,7.0,1
DengueDrug1178,C1277H1377N1187O1182,Antiviral,126 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,N(CCSC(N(C)C)=Nc1cncn1C)C,241.364,0.9218,5.0,1.0,3
DengueDrug1179,C1278H1378N1188O1183,Antiviral,92 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,CC1C(N2C(O)=C(c3ccccc3)N3C(C(C2C(=O)C3)C)=O)C(O)C(C(C1C)O)O,416.47400000000016,0.3394,7.0,4.0,5
DengueDrug1180,C1279H1379N1189O1184,Antiviral,74 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,O=C1NC2C(CSc3nnnn3CC(=O)O)C(N(C)C(=O)C=2C(C1N)C)=O,395.4010000000002,-2.188099999999996,10.0,3.0,2
DengueDrug1181,C1280H1380N1190O1185,Antiviral,164 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,c1c(C(c2ncc(Cl)cc2)CCN(C)C)cccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1182,C1281H1381N1191O1186,Antiviral,130 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,N(C)([C@@H]1[C@H]([C@H](O[C@H]2[C@@H](O)[C@@H]([C@H](C)O[C@H](c3cc(c(O)c(c3O)O)O)C2)CC)C[C@H](O1)O)O)C,473.51900000000023,0.48709999999999976,11.0,7.0,1
DengueDrug1183,C1282H1382N1192O1187,Antiviral,64 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1c(cccc1)C(CCN(C)C)c1ncc(cc1)Cl,274.79499999999996,3.8186000000000035,2.0,0.0,7
DengueDrug1184,C1283H1383N1193O1188,Antiviral,104 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,C1(NC=c2c(c(=O)[nH]c(n2)SCc2c(cccc2)F)=CC=1OC)OC,361.39800000000014,0.7848999999999997,6.0,2.0,0
DengueDrug1185,C1284H1384N1194O1189,Antiviral,142 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,C12C(CSc3nnnn3CC(=O)O)C(N(C(C=1C(C(C(=O)N2)N)C)=O)C)=O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1186,C1285H1385N1195O1190,Antiviral,82 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,c1c(C(CCN(C)C)c2ncc(cc2)Cl)cccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1187,C1286H1386N1196O1191,Antiviral,130 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,C(C(c1ncc(Cl)cc1)c1ccccc1)CN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1188,C1287H1387N1197O1192,Antiviral,131 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,C(=O)(C(c1ccc(cc1)CC(C)C)C)O,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug1189,C1288H1388N1198O1193,Antiviral,140 mg/day,"Vision problems, heart issues",PharmaCompany3,c1c(ccc(c1)Nc1ccccn1)C(CNC(C)C)O,271.36400000000003,2.8566000000000007,4.0,3.0,8
DengueDrug1190,C1289H1389N1199O1194,Antiviral,56 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,C(C(c1c(C(C)c2ccccc2)cccc1)C)(=O)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug1191,C1290H1390N1200O1195,Antiviral,170 mg/day,"Vision problems, heart issues",PharmaCompany0,N(c1ncccc1)c1ccc(cc1)C(O)CNC(C)C,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1192,C1291H1391N1201O1196,Antiviral,107 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,O=C1C(N)C(C2C(=O)N(C)C(=O)C(CSc3n(CC(O)=O)nnn3)C=2N1)C,395.4010000000001,-2.1880999999999977,10.0,3.0,2
